token,dep,head
with,prep,associated
the,det,decision
decision,pobj,with
to,aux,drop
drop,acl,decision
out,prt,drop
.,punct,revealed
This,det,analysis
analysis,nsubj,helped
helped,aux,inform
inform,ROOT,inform
the,det,design
design,dobj,inform
"
",dep,design
of,prep,design
effective,amod,interventions
interventions,pobj,of
for,prep,interventions
the,det,population
population,pobj,for
of,prep,population
students,pobj,of
at,prep,students
risk,pobj,at
to,aux,help
help,relcl,interventions
reduce,xcomp,help
dropout,dobj,reduce
and,cc,reduce
"
",dep,reduce
improve,conj,reduce
graduation,compound,rates
rates,dobj,improve
.,punct,inform
"

",dep,is
This,det,model
model,nsubj,is
is,ROOT,is
at,prep,is
the,det,heart
heart,pobj,at
of,prep,heart
the,det,JJC
JJC,poss,Program
’s,case,JJC
Completion,nmod,Student
for,prep,Completion
Upper,compound,division
-,punct,division
division,compound,Student
Student,compound,Program
Program,pobj,of
(,punct,Program
CUSP,appos,Program
),punct,Program
.,punct,is
5,nummod,"
"
"
",dep,years
years,npadvmod,after
after,prep,are
the,det,start
kick,compound,start
start,pobj,after
of,prep,start
the,det,intervention
intervention,pobj,of
",",punct,are
4,nummod,year
-,punct,year
year,compound,rates
graduation,compound,rates
rates,nsubj,are
are,ROOT,are
41,nummod,%
%,attr,are
for,prep,are
the,det,time
first,amod,time
time,pobj,for
in,prep,time
"
",dep,history
college,compound,history
history,pobj,in
.,punct,are
At,prep,were
the,det,start
start,pobj,At
of,prep,start
this,det,project
project,pobj,of
",",punct,were
graduation,compound,rates
rates,nsubj,were
were,ROOT,were
closer,advmod,25
to,quantmod,25
25,nummod,%
%,attr,were
.,punct,were
"

",dep,"

"
The,det,model
existing,amod,model
model,nsubjpass,run
is,aux,run
currently,advmod,run
being,auxpass,run
run,ROOT,run
effectively,advmod,run
by,agent,run
a,det,team
small,amod,team
team,pobj,by
",",punct,run
using,advcl,run
Jupyter,compound,notebooks
notebooks,dobj,using
.,punct,run
"
",dep,involves
This,det,process
process,nsubj,involves
involves,ROOT,involves
data,compound,extraction
extraction,dobj,involves
from,prep,extraction
 ,dep,extraction
source,compound,systems
-,punct,systems
systems,pobj, 
",",punct,extraction
data,compound,wrangling
wrangling,conj,extraction
in,prep,wrangling
"
",dep,scripts
non,amod,controlled
-,amod,controlled
project,npadvmod,controlled
-,punct,controlled
controlled,amod,scripts
SAS,compound,scripts
scripts,pobj,in
",",punct,wrangling
execution,conj,wrangling
of,prep,execution
the,det,code
project,compound,code
code,pobj,of
in,prep,execution
notebooks,pobj,in
",",punct,execution
and,cc,execution
the,det,work
further,amod,work
"
",dep,SAS
SAS,nmod,work
(,punct,SAS
or,cc,SAS
other,amod,language
language,conj,SAS
),punct,language
work,conj,execution
to,aux,prepare
prepare,relcl,work
the,det,outputs
outputs,dobj,prepare
for,prep,prepare
use,pobj,for
by,prep,use
the,det,team
team,pobj,by
.,punct,involves
Some,nsubjpass,consolidated
or,cc,Some
all,conj,Some
of,prep,Some
this,det,pipe
pipe,pobj,of
"


",dep,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_9
#,nmod,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_9
#,nmod,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_9
Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_9,appos,Some
"
",dep,Some
DataKind,appos,Some
"

",dep,Some
could,aux,consolidated
be,auxpass,consolidated
consolidated,ROOT,consolidated
into,prep,consolidated
a,det,pipeline
robust,amod,pipeline
data,compound,pipeline
pipeline,pobj,into
within,prep,pipeline
this,det,project
project,pobj,within
",",punct,pipeline
for,prep,pipeline
either,preconj,transfers
the,det,transfers
transfers,pobj,for
or,cc,for
for,conj,for
"
",dep,for
all,det,types
student,compound,types
types,pobj,for
.,punct,consolidated
"

",dep,be
Further,amod,understanding
understanding,csubj,be
and,cc,understanding
reviewing,conj,understanding
the,det,way
way,dobj,reviewing
in,prep,used
which,pobj,in
this,det,tool
CUSP,compound,tool
tool,nsubjpass,used
is,auxpass,used
used,relcl,way
and,cc,understanding
the,det,approach
general,amod,"
"
"
",dep,approach
approach,conj,understanding
to,prep,approach
its,poss,implementation
implementation,pobj,to
will,aux,be
be,ROOT,be
necessary,acomp,be
to,aux,build
build,advcl,be
a,det,product
similarly,advmod,sustainable
sustainable,amod,product
product,npadvmod,generating
"
",dep,product
generating,ccomp,build
risk,compound,scores
scores,dobj,generating
for,prep,generating
transfer,compound,students
students,pobj,for
specifically,advmod,generating
.,punct,be
"


",dep,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_10
#,nmod,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_10
#,nmod,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_10
Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_10,ROOT,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_10
"
",dep,"
"
DataKind,ROOT,DataKind
"

",dep,"

"
SCHEDULE,compound,B
B,ROOT,B
"

",dep,"

"
DataKind,nsubj,engaged
has,aux,engaged
engaged,ROOT,engaged
the,det,volunteers
following,amod,volunteers
volunteers,dobj,engaged
for,prep,engaged
this,det,project
project,pobj,for
:,punct,engaged
"



",dep,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_11
#,nmod,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_11
#,nmod,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_11
Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_11,ROOT,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_11
"
",dep,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_11
APPENDIX,nmod,CLAUSES
A,nmod,CLAUSES
"

",dep,CLAUSES
STANDARD,nsubj,CLAUSES
CLAUSES,ROOT,CLAUSES
FOR,prep,CLAUSES
NEW,compound,YORK
YORK,compound,STATE
STATE,compound,CONTRACTS
CONTRACTS,pobj,FOR
"

",dep,CLAUSES
PLEASE,meta,CLAUSES
RETAIN,ROOT,RETAIN
THIS,det,DOCUMENT
DOCUMENT,dobj,RETAIN
"
",dep,RETAIN
FOR,prep,RETAIN
FUTURE,compound,REFERENCE
REFERENCE,pobj,FOR
.,punct,RETAIN
"

",dep,Appendix
CUNY,compound,Appendix
ICA,nmod,Appendix
-,punct,NYS
NYS,compound,Appendix
Appendix,ROOT,Appendix
-,punct,Appendix
October,npadvmod,Appendix
2019,nummod,October
6,nummod,October
"


",dep,"


"
#,punct,"


"
#,ROOT,#
Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_12,ROOT,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_12
"
",dep,CLAUSES
STANDARD,compound,CLAUSES
CLAUSES,ROOT,CLAUSES
FOR,prep,CLAUSES
NYS,compound,CONTRACTS
CONTRACTS,pobj,FOR
"

",dep,CLAUSES
The,det,parties
parties,nsubj,agree
to,prep,parties
the,det,contract
attached,amod,contract
contract,pobj,to
",",punct,contract
license,conj,contract
",",punct,license
lease,conj,license
",",punct,lease
"
",dep,lease
amendment,conj,contract
or,cc,amendment
other,amod,agreement
agreement,conj,amendment
of,prep,agreement
any,det,kind
kind,pobj,of
(,punct,contract
hereinafter,advmod,contract
",",punct,contract
"
",dep,contract
"""",punct,contract
the,det,contract
contract,appos,contract
"""",punct,contract
or,cc,contract
"""",punct,contract
this,det,contract
contract,conj,contract
"""",punct,contract
),punct,contract
agree,ROOT,agree
to,aux,bound
be,auxpass,bound
bound,xcomp,agree
by,agent,bound
the,det,clauses
"
",dep,clauses
following,amod,clauses
clauses,pobj,by
which,nsubjpass,made
are,auxpass,made
hereby,advmod,made
made,relcl,clauses
a,det,part
part,oprd,made
of,prep,part
the,det,contract
"
",dep,contract
contract,pobj,of
(,punct,refers
the,det,Contractor
word,nmod,Contractor
"""",punct,Contractor
Contractor,nsubj,refers
"""",punct,Contractor
herein,advmod,refers
refers,parataxis,agree
to,prep,refers
any,det,party
party,pobj,to
"
",dep,party
other,amod,party
than,prep,other
the,det,State
State,pobj,than
",",punct,party
whether,mark,contractor
a,det,contractor
contractor,advcl,party
",",punct,contractor
licenser,conj,contractor
",",punct,licenser
"
",dep,licensee
licensee,conj,licenser
",",punct,licensee
lessor,conj,licensee
",",punct,lessor
lessee,conj,lessor
or,cc,lessee
any,det,party
other,amod,party
party,conj,lessee
):,punct,party
"

",dep,refers
1,dep,refers
.,punct,agree
EXECUTORY,compound,CLAUSE
CLAUSE,dobj,agree
.,punct,agree
In,prep,have
accordance,pobj,In
with,prep,accordance
Section,pobj,with
41,nummod,Section
of,prep,Section
"
",dep,of
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
",",punct,have
the,det,State
State,nsubj,have
shall,aux,have
have,ROOT,have
no,det,liability
liability,dobj,have
"
",dep,liability
under,prep,liability
this,det,contract
contract,pobj,under
to,prep,liability
the,det,Contractor
Contractor,pobj,to
or,cc,to
to,conj,to
anyone,pobj,to
else,advmod,anyone
"
",dep,have
beyond,prep,liability
funds,pobj,beyond
appropriated,acl,funds
and,cc,appropriated
available,conj,appropriated
for,prep,available
this,det,contract
contract,pobj,for
.,punct,have
"

",dep,CLAUSE
2,meta,CLAUSE
.,meta,CLAUSE
NON,amod,CLAUSE
-,amod,CLAUSE
ASSIGNMENT,compound,CLAUSE
CLAUSE,ROOT,CLAUSE
.,punct,CLAUSE
In,prep,assigned
accordance,pobj,In
with,prep,accordance
"
",dep,Section
Section,pobj,with
138,nummod,Section
of,prep,Section
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
",",punct,assigned
this,det,contract
contract,nsubjpass,assigned
may,aux,assigned
not,neg,assigned
"
",dep,assigned
be,auxpass,assigned
assigned,ROOT,assigned
by,agent,assigned
the,det,Contractor
Contractor,pobj,by
or,cc,Contractor
its,poss,right
right,conj,Contractor
",",punct,right
title,conj,right
or,cc,title
interest,conj,title
"
",dep,assigned
therein,advmod,assigned
assigned,dep,assigned
",",punct,assigned
transferred,conj,assigned
",",punct,transferred
conveyed,conj,transferred
",",punct,conveyed
sublet,conj,conveyed
or,cc,sublet
"
",dep,disposed
otherwise,advmod,disposed
disposed,conj,sublet
of,prep,disposed
without,prep,disposed
the,det,State
State,poss,consent
’s,case,State
previous,amod,"
"
written,amod,"
"
"
",dep,consent
consent,pobj,without
",",punct,assigned
and,cc,assigned
attempts,nsubj,are
to,aux,do
do,acl,attempts
so,advmod,do
are,conj,assigned
null,acomp,are
and,cc,null
void,conj,null
.,punct,are
"
",dep,waived
Notwithstanding,prep,waived
the,det,foregoing
foregoing,pobj,Notwithstanding
",",punct,waived
such,amod,consent
prior,amod,consent
written,amod,consent
consent,nsubjpass,waived
"
",dep,consent
of,prep,consent
an,det,assignment
assignment,pobj,of
of,prep,assignment
a,det,contract
contract,pobj,of
let,acl,assignment
pursuant,amod,let
to,prep,pursuant
Article,pobj,to
XI,nummod,Article
of,prep,Article
"
",dep,of
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
may,aux,waived
be,auxpass,waived
waived,ROOT,waived
at,prep,waived
the,det,discretion
discretion,pobj,at
of,prep,discretion
"
",dep,of
the,det,agency
contracting,compound,agency
agency,pobj,of
and,cc,at
with,conj,at
the,det,concurrence
concurrence,pobj,with
of,prep,concurrence
the,det,Comptroller
"
",dep,Comptroller
State,compound,Comptroller
Comptroller,pobj,of
where,advmod,was
the,det,contract
original,amod,contract
contract,nsubj,was
was,advcl,is
subject,acomp,was
"
",dep,was
to,prep,was
the,det,Comptroller
State,compound,Comptroller
Comptroller,poss,approval
’s,case,Comptroller
approval,pobj,to
",",punct,is
where,advmod,is
the,det,assignment
assignment,nsubj,is
"
",dep,is
is,ccomp,waived
due,acomp,is
to,prep,due
a,det,reorganization
reorganization,pobj,to
",",punct,reorganization
merger,conj,reorganization
or,cc,merger
consolidation,conj,merger
of,prep,reorganization
the,det,Contractor
"
",dep,Contractor
Contractor,poss,entity
’s,case,Contractor
business,compound,entity
entity,pobj,of
or,cc,entity
enterprise,conj,entity
.,punct,waived
The,det,State
State,nsubj,retains
"
",dep,retains
retains,ROOT,retains
its,poss,right
right,dobj,retains
to,aux,approve
approve,acl,right
an,det,assignment
assignment,dobj,approve
and,cc,approve
to,aux,require
require,conj,approve
"
",dep,require
that,mark,demonstrate
any,det,Contractor
Contractor,nsubj,demonstrate
demonstrate,ccomp,require
its,poss,responsibility
responsibility,dobj,demonstrate
to,aux,do
do,acl,responsibility
"
",dep,do
business,dobj,do
with,prep,do
the,det,State
State,pobj,with
.,punct,retains
The,det,Contractor
Contractor,nsubj,assign
may,aux,assign
",",punct,"
"
however,advmod,"
"
",",punct,"
"
"
",dep,assign
assign,ROOT,assign
its,poss,right
right,dobj,assign
to,aux,receive
receive,acl,right
payments,dobj,receive
without,prep,receive
the,det,State
State,poss,consent
’s,case,State
"
",dep,consent
prior,amod,consent
written,amod,consent
consent,pobj,without
unless,mark,concerns
this,det,contract
contract,nsubj,concerns
concerns,advcl,assign
"
",dep,Certificates
Certificates,dobj,concerns
of,prep,Certificates
Participation,pobj,of
pursuant,amod,Certificates
to,prep,pursuant
Article,nmod,A
5,nummod,Article
-,punct,Article
A,pobj,to
of,prep,A
the,det,Law
"
",dep,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
.,punct,assign
"

",dep,assign
3,punct,assign
.,punct,assign
COMPTROLLER,poss,APPROVAL
'S,case,COMPTROLLER
APPROVAL,dobj,assign
.,punct,APPROVAL
In,ROOT,In
accordance,pobj,In
with,prep,accordance
"
",dep,Section
Section,pobj,with
112,nummod,Section
of,prep,Section
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
(,punct,Section
or,cc,Section
",",punct,Section
if,mark,is
this,det,contract
contract,nsubj,is
is,conj,Section
"
",dep,is
with,prep,is
the,det,University
State,compound,University
University,pobj,with
or,cc,University
City,compound,University
University,conj,University
of,prep,University
New,compound,York
York,pobj,of
",",punct,is
"
",dep,Section
Section,dep,is
355,nummod,Section
or,cc,Section
Section,conj,Section
6218,nummod,Section
of,prep,Section
the,det,Law
Education,compound,Law
Law,pobj,of
),punct,is
",",punct,In
if,mark,exceeds
this,det,contract
"
",dep,contract
contract,nsubj,exceeds
exceeds,conj,In
$,nmod,"50,000"
"50,000",dobj,exceeds
(,punct,"50,000"
or,cc,"50,000"
the,det,thresholds
minimum,amod,thresholds
thresholds,conj,"50,000"
"
",dep,thresholds
agreed,acl,thresholds
to,prep,agreed
by,agent,agreed
the,det,Office
Office,pobj,by
of,prep,Office
the,det,Comptroller
State,compound,Comptroller
Comptroller,pobj,of
for,prep,thresholds
certain,amod,contracts
"
",dep,contracts
S.U.N.Y.,nmod,contracts
and,cc,S.U.N.Y.
C.U.N.Y.,conj,S.U.N.Y.
contracts,pobj,for
),punct,thresholds
",",punct,exceeds
or,cc,exceeds
if,mark,is
this,nsubj,is
is,conj,exceeds
an,det,amendment
amendment,attr,is
"
",dep,is
for,prep,is
any,det,amount
amount,pobj,for
to,prep,amount
a,det,contract
contract,pobj,to
which,nsubj,exceeds
",",punct,exceeds
as,mark,amended
so,advmod,amended
amended,advcl,"
"
",",punct,"
"
"
",dep,exceeds
exceeds,relcl,contract
said,amod,amount
statutory,amod,amount
amount,dobj,exceeds
",",punct,is
or,cc,is
if,mark,agrees
",",punct,agrees
by,prep,agrees
this,det,contract
contract,pobj,by
",",punct,agrees
the,det,agrees
"
",dep,agrees
State,nsubj,agrees
agrees,conj,is
to,aux,give
give,xcomp,agrees
something,dobj,give
other,amod,something
than,prep,other
money,pobj,than
when,advmod,exceeds
the,det,value
"
",dep,value
value,nsubj,"
"
or,cc,value
reasonably,advmod,estimated
estimated,amod,value
value,conj,value
of,prep,value
such,amod,consideration
consideration,pobj,of
"
",dep,exceeds
exceeds,advcl,be
$,nmod,"25,000"
"25,000",dobj,exceeds
",",punct,be
it,nsubj,be
shall,aux,be
not,neg,be
be,conj,is
valid,acomp,be
",",punct,valid
effective,conj,valid
or,cc,effective
binding,conj,effective
"
",dep,be
upon,prep,be
the,det,State
State,pobj,upon
until,mark,approved
it,nsubjpass,approved
has,aux,approved
been,auxpass,approved
approved,advcl,be
by,agent,approved
the,det,Comptroller
State,compound,Comptroller
"
",dep,Comptroller
Comptroller,pobj,by
and,cc,approved
filed,conj,approved
in,prep,filed
his,poss,office
office,pobj,in
.,punct,In
Comptroller,poss,approval
's,case,Comptroller
approval,nsubjpass,required
"
",dep,approval
of,prep,approval
contracts,pobj,of
let,acl,contracts
by,agent,let
the,det,Office
Office,pobj,by
of,prep,Office
General,compound,Services
Services,pobj,of
is,auxpass,required
required,ROOT,required
"
",dep,required
when,advmod,exceed
such,amod,contracts
contracts,nsubj,exceed
exceed,advcl,required
$,nmod,"85,000"
"85,000",dobj,exceed
(,punct,required
State,compound,Law
Finance,compound,Law
Law,dep,a
§,nmod,Law
"
",dep,Law
163.6,nummod,Law
-,punct,a
a,dobj,required
