token,dep,head
shall,aux,be
be,ROOT,be
"
",dep,be
and,cc,be
remain,conj,be
the,det,property
exclusive,amod,property
property,attr,remain
of,prep,property
the,det,Discloser
Discloser,pobj,of
.,punct,be
Except,prep,license
as,mark,specified
expressly,advmod,specified
specified,pcomp,Except
herein,advmod,specified
",",punct,license
"
",dep,Discloser
Discloser,nsubj,license
does,aux,license
not,neg,license
license,ROOT,license
or,cc,license
otherwise,advmod,convey
convey,conj,license
any,det,rights
rights,dobj,convey
to,aux,use
use,acl,rights
or,cc,use
reproduce,conj,use
any,det,Information
Confidential,compound,Information
"
",dep,Information
Information,dobj,reproduce
to,dative,reproduce
the,det,Recipient
Recipient,pobj,to
through,prep,reproduce
this,det,Agreement
Agreement,pobj,through
.,punct,license
The,det,Recipient
Recipient,nsubj,use
shall,aux,use
use,ROOT,use
the,det,Information
Confidential,compound,Information
"
",dep,Information
Information,dobj,use
only,advmod,for
for,prep,use
the,det,Purpose
Purpose,pobj,for
",",punct,use
and,cc,use
shall,aux,use
not,neg,use
otherwise,advmod,use
use,conj,use
or,cc,use
allow,conj,use
to,aux,used
be,auxpass,used
used,xcomp,allow
",",punct,allow
any,det,Information
"
",dep,Information
Confidential,compound,Information
Information,dobj,allow
",",punct,Information
or,cc,Information
derivative,conj,Information
thereof,advmod,derivative
arising,acl,Information
from,prep,arising
use,pobj,from
of,prep,use
the,det,Information
Confidential,compound,Information
Information,pobj,of
",",punct,Information
"
",dep,use
for,conj,use
its,poss,benefit
own,amod,benefit
benefit,pobj,for
or,cc,benefit
the,det,benefit
benefit,conj,benefit
of,prep,benefit
others,pobj,of
.,punct,use
The,det,Recipient
Recipient,nsubj,misappropriate
shall,aux,misappropriate
not,neg,misappropriate
misappropriate,ROOT,misappropriate
",",punct,misappropriate
disassemble,conj,misappropriate
"
",dep,disassemble
or,cc,disassemble
reverse,dep,engineer
engineer,conj,disassemble
in,prep,engineer
any,det,manner
manner,pobj,in
",",punct,engineer
any,det,portion
portion,dobj,engineer
of,prep,portion
the,det,Information
Confidential,compound,Information
Information,pobj,of
;,punct,misappropriate
nor,cc,misappropriate
shall,aux,file
the,det,Recipient
"
",dep,Recipient
Recipient,nsubj,file
file,conj,misappropriate
any,det,application
patent,compound,application
application,dobj,file
based,acl,application
on,prep,based
any,det,portion
portion,pobj,on
of,prep,portion
the,det,Information
Confidential,compound,Information
Information,pobj,of
",",punct,file
or,cc,file
"
",dep,attempt
otherwise,advmod,attempt
attempt,conj,file
to,aux,assert
assert,xcomp,attempt
any,det,right
proprietary,amod,right
right,dobj,assert
in,prep,assert
the,det,Information
Confidential,compound,Information
Information,pobj,in
",",punct,assert
without,prep,assert
explicit,amod,approval
"
",dep,approval
prior,amod,approval
written,amod,approval
approval,pobj,without
of,prep,approval
the,det,Discloser
Discloser,pobj,of
.,punct,file
"

",dep,"

"
5,meta,Trademarks
.,punct,5
Trademarks,punct,"

"
.,punct,Trademarks
Neither,det,party
party,nsubj,use
shall,aux,use
use,ROOT,use
any,det,name
name,dobj,use
",",punct,name
logo,conj,name
or,cc,logo
mark,conj,logo
of,prep,name
the,det,party
other,amod,party
party,pobj,of
",",punct,of
or,cc,of
of,conj,of
its,poss,Representatives
"
",dep,Representatives
Representatives,pobj,of
",",punct,name
without,prep,use
the,det,consent
written,amod,consent
consent,pobj,without
of,prep,consent
that,det,party
party,pobj,of
.,punct,use
"

",dep,"

"
6,punct,"

"
.,punct,6
No,det,Warranty
Warranty,ROOT,Warranty
.,punct,Warranty
The,det,Discloser
Discloser,nsubj,gives
gives,ROOT,gives
no,det,representation
representation,dobj,gives
or,cc,representation
warranty,conj,representation
of,prep,representation
any,det,kind
kind,pobj,of
with,prep,representation
respect,pobj,with
"
",dep,with
to,prep,with
the,det,Information
Confidential,compound,Information
Information,pobj,to
disclosed,acl,Information
to,prep,disclosed
the,det,Recipient
Recipient,pobj,to
",",punct,representation
including,prep,representation
without,prep,including
limitation,pobj,without
any,det,"
"
"
",dep,representation
representation,pobj,including
or,cc,representation
warranty,conj,representation
as,prep,representation
to,prep,as
its,poss,accuracy
accuracy,pobj,to
or,cc,accuracy
completeness,conj,accuracy
or,cc,as
with,conj,as
respect,pobj,with
to,prep,respect
the,det,non-
non-,pobj,to
"
",dep,to
infringement,pobj,to
of,prep,infringement
any,det,rights
intellectual,amod,property
property,compound,rights
rights,pobj,of
or,cc,rights
other,amod,rights
rights,conj,rights
of,prep,rights
third,amod,parties
parties,pobj,of
or,cc,parties
the,det,Discloser
Discloser,conj,parties
.,punct,gives
"
",dep,have
The,det,Discloser
Discloser,nsubj,have
shall,aux,have
not,neg,have
have,ROOT,have
any,det,liability
liability,dobj,have
or,cc,liability
responsibility,conj,liability
for,prep,liability
errors,pobj,for
or,cc,errors
omissions,conj,errors
in,prep,errors
",",punct,errors
or,cc,errors
any,det,decisions
"
",dep,decisions
decisions,conj,errors
made,acl,decisions
by,agent,made
the,det,Recipient
Recipient,pobj,by
in,prep,made
reliance,pobj,in
on,prep,reliance
",",punct,on
any,det,Information
Confidential,compound,Information
Information,pobj,on
.,punct,have
"

",dep,"

"
7,punct,"

"
.,punct,7
No,det,Obligations
Implied,amod,Obligations
Obligations,ROOT,Obligations
or,cc,Obligations
Agency,conj,Obligations
.,punct,Agency
Neither,preconj,Agreement
this,det,Agreement
Agreement,nsubj,constitute
nor,cc,Agreement
the,det,disclosure
disclosure,conj,Agreement
or,cc,disclosure
receipt,conj,disclosure
"
",dep,disclosure
of,prep,disclosure
Confidential,compound,Information
Information,pobj,of
shall,aux,constitute
constitute,ROOT,constitute
or,cc,constitute
imply,conj,constitute
any,det,promise
promise,dobj,imply
or,cc,promise
intention,conj,promise
to,aux,make
make,acl,promise
any,det,purchase
"
",dep,purchase
purchase,dobj,make
of,prep,purchase
products,pobj,of
or,cc,products
services,conj,products
or,cc,make
any,det,commitment
commitment,conj,make
or,cc,commitment
representation,conj,commitment
with,prep,commitment
respect,pobj,with
to,prep,respect
the,det,development
"
",dep,development
present,amod,development
or,cc,present
future,conj,present
development,pobj,to
or,cc,development
marketing,conj,development
of,prep,development
any,det,product
product,pobj,of
or,cc,product
service,conj,product
by,prep,product
either,det,party
party,pobj,by
and,cc,constitute
shall,aux,obligate
"
",dep,obligate
not,neg,obligate
obligate,conj,constitute
either,det,party
party,dobj,obligate
to,aux,disclose
disclose,xcomp,obligate
Confidential,amod,Information
Information,dobj,disclose
to,prep,disclose
the,det,other
other,pobj,to
.,punct,constitute
Neither,det,party
party,nsubjpass,authorized
is,auxpass,authorized
"
",dep,authorized
authorized,ROOT,authorized
to,aux,act
act,xcomp,authorized
for,prep,act
or,cc,for
on,conj,for
behalf,pobj,on
of,prep,behalf
the,det,party
other,amod,party
party,pobj,of
under,prep,act
this,det,Agreement
Agreement,pobj,under
.,punct,authorized
Each,det,party
party,nsubj,is
is,ROOT,is
an,det,contractor
"
",dep,contractor
independent,amod,contractor
contractor,attr,is
",",punct,is
and,cc,is
no,det,relationship
principal,amod,agent
/,punct,agent
agent,nmod,relationship
or,cc,agent
partnership,conj,agent
relationship,nsubjpass,created
is,auxpass,created
created,conj,is
between,prep,created
"
",dep,between
them,pobj,between
by,agent,created
this,det,Agreement
Agreement,pobj,by
.,punct,created
"

",dep,Compliance
8,meta,Compliance
.,punct,8
Compliance,ROOT,Compliance
with,prep,Compliance
Laws,pobj,with
.,punct,Compliance
Each,det,party
party,nsubj,comply
shall,aux,comply
comply,ROOT,comply
with,prep,comply
all,det,laws
applicable,amod,laws
laws,pobj,with
",",punct,laws
rules,conj,laws
and,cc,rules
"
",dep,regulations
regulations,conj,rules
",",punct,laws
including,prep,laws
without,prep,including
limitation,pobj,without
The,det,Act
Family,nmod,Rights
Educational,nmod,Rights
Rights,nmod,Act
and,cc,Rights
Privacy,conj,Rights
Act,pobj,including
(,punct,Act
20,nummod,Act
"
",dep,Act
U.S.C.A.,nummod,Act
1232,nummod,U.S.C.A.
g,nummod,U.S.C.A.
),punct,Act
regarding,prep,laws
the,det,confidentiality
confidentiality,pobj,regarding
of,prep,confidentiality
CUNY,compound,information
student,compound,information
information,pobj,of
.,punct,comply
"

",dep,Controls
9,meta,Controls
.,punct,9
Export,compound,Controls
Controls,ROOT,Controls
.,punct,Controls
It,nsubj,is
is,ROOT,is
CUNY,poss,policy
’s,case,CUNY
policy,attr,is
to,aux,remain
remain,xcomp,is
fully,advmod,compliant
compliant,acomp,remain
at,prep,remain
all,det,times
times,pobj,at
with,prep,remain
all,det,regulations
U.S.,nmod,regulations
"
",dep,regulations
export,compound,control
control,compound,regulations
regulations,pobj,with
",",punct,regulations
including,prep,regulations
(,punct,including
but,cc,including
not,neg,limited
limited,conj,including
to,prep,limited
),punct,limited
the,det,Regulations
Export,compound,Administration
Administration,compound,Regulations
Regulations,conj,limited
;,punct,limited
"
",dep,Regulations
International,nmod,Regulations
Traffic,nmod,Regulations
in,prep,Traffic
Arms,pobj,in
Regulations,conj,limited
;,punct,Regulations
and,cc,Regulations
embargo,compound,sanctions
sanctions,conj,Regulations
under,prep,sanctions
the,det,Office
Office,pobj,under
of,prep,Office
Foreign,compound,Control
"
",dep,Control
Assets,compound,Control
Control,pobj,of
(,punct,Office
OFAC,appos,Office
),punct,Office
.,punct,is
Therefore,advmod,notify
",",punct,notify
in,prep,notify
the,det,event
event,pobj,in
that,mark,wishes
the,det,party
non,amod,party
-,amod,party
CUNY,amod,party
party,nsubj,"


"
to,prep,party
this,det,Agreement
Agreement,pobj,to
"

",dep,party
Mutual,amod,OGC
NDA,compound,OGC
CUNY,compound,OGC
OGC,appos,party
November,npadvmod,party
2018,nummod,November
20f4,nummod,November
"


",dep,wishes
#,punct,"


"
#,punct,#
DataKindAgreements__page_13,appos,"


"
"
",dep,"


"
wishes,acl,event
to,aux,provide
provide,xcomp,wishes
export,npadvmod,controlled
controlled,amod,information
information,dobj,provide
to,prep,provide
CUNY,pobj,to
during,prep,provide
the,det,course
course,pobj,during
of,prep,course
activity,pobj,of
under,prep,activity
this,det,Agreement
"
",dep,Agreement
Agreement,pobj,under
",",punct,notify
that,det,party
party,nsubj,notify
shall,aux,notify
first,advmod,notify
notify,ROOT,notify
CUNY,dobj,notify
in,prep,notify
writing,pobj,in
of,prep,notify
its,poss,intention
intention,pobj,of
to,aux,provide
provide,acl,intention
this,det,data
data,dobj,provide
at,advmod,least
least,advmod,30
"
",dep,30
30,nummod,days
days,npadvmod,in
in,prep,provide
advance,pobj,in
of,prep,advance
actually,advmod,providing
providing,pcomp,of
this,det,information
information,dobj,providing
.,punct,notify
CUNY,nsubj,determine
will,aux,determine
then,advmod,determine
determine,ROOT,determine
whether,mark,"
"
it,nsubj,"
"
"
",dep,determine
can,aux,accept
or,cc,accept
can,aux,accept
not,neg,accept
accept,ccomp,"
"
such,amod,data
data,dobj,accept
as,advmod,as
well,advmod,as
as,cc,data
the,det,conditions
conditions,conj,data
for,prep,conditions
such,amod,receipt
receipt,pobj,for
if,mark,agreed
agreed,advcl,accept
upon,prep,agreed
",",punct,determine
and,cc,determine
"
",dep,communicate
will,aux,communicate
communicate,conj,determine
its,poss,determination
determination,dobj,communicate
to,prep,communicate
the,det,party
non,amod,party
-,amod,party
CUNY,amod,party
party,pobj,to
.,punct,determine
In,prep,assume
the,det,event
event,pobj,In
that,mark,notified
CUNY,nsubjpass,notified
is,auxpass,notified
not,neg,notified
"
",dep,notified
notified,acl,event
by,agent,notified
the,det,party
non,amod,party
-,amod,party
CUNY,amod,party
party,pobj,by
that,mark,intends
it,nsubj,intends
intends,ccomp,notified
to,aux,provide
provide,xcomp,intends
CUNY,dobj,provide
with,prep,provide
information,pobj,with
that,nsubj,is
is,relcl,information
export,npadvmod,controlled
"
",dep,controlled
controlled,acomp,is
",",punct,notified
and,cc,notified
such,amod,information
information,nsubjpass,provided
is,auxpass,provided
in,prep,provided
fact,pobj,in
provided,conj,notified
to,dative,provided
CUNY,pobj,to
",",punct,assume
then,advmod,assume
CUNY,nsubj,assume
shall,aux,assume
assume,ROOT,assume
that,mark,is
such,amod,information
"
",dep,information
information,nsubj,is
is,ccomp,assume
not,neg,is
export,npadvmod,controlled
controlled,acomp,is
",",punct,is
absent,prep,is
any,det,information
other,amod,information
information,pobj,absent
to,prep,information
the,det,contrary
contrary,pobj,to
.,punct,assume
"

",dep,Term
10,meta,Term
.,punct,10
Term,ROOT,Term
and,cc,Term
Termination,conj,Term
.,punct,Term
This,det,Agreement
Agreement,nsubj,remain
shall,aux,remain
remain,ROOT,remain
in,prep,remain
full,amod,force
force,pobj,in
and,cc,force
effect,conj,force
for,prep,remain
a,det,period
period,pobj,for
"
",dep,period
of,prep,period
three,nummod,years
(,punct,3
3,nummod,years
),punct,years
years,pobj,of
from,prep,years
the,det,date
date,pobj,from
hereof,advmod,date
",",punct,remain
unless,mark,terminated
terminated,advcl,understood
earlier,advmod,terminated
on,prep,terminated
thirty,nummod,days
(,punct,days
30,nummod,days
),punct,days
days,pobj,on
written,amod,notice
"
",dep,written
notice,appos,days
by,agent,notice
one,nummod,party
party,pobj,by
to,prep,party
the,det,other
other,pobj,to
at,prep,terminated
the,det,address
address,pobj,at
set,acl,address
forth,prt,set
in,prep,set
this,det,Agreement
Agreement,pobj,in
or,cc,at
at,conj,at
such,amod,address
other,amod,address
"
",dep,address
address,pobj,at
that,dobj,give
a,det,party
party,nsubj,give
may,aux,give
hereafter,advmod,give
give,relcl,address
to,dative,give
the,det,other
other,pobj,to
in,prep,give
writing,pobj,in
",",punct,terminated
it,nsubjpass,understood
being,auxpass,understood
understood,conj,remain
that,mark,given
the,det,notice
"
",dep,notice
notice,nsubjpass,given
shall,aux,given
be,auxpass,given
given,ccomp,understood
to,dative,given
an,det,officer
officer,pobj,to
of,prep,officer
the,det,party
other,amod,party
party,pobj,of
.,punct,remain
Any,det,causes
causes,nsubj,survive
of,prep,causes
action,pobj,of
accrued,acl,causes
on,prep,accrued
or,cc,on
before,conj,on
"
",dep,expiration
such,amod,expiration
expiration,pobj,before
or,cc,expiration
termination,conj,expiration
shall,aux,survive
survive,ROOT,survive
the,det,expiration
expiration,dobj,survive
of,prep,expiration
the,det,statute
applicable,amod,statute
statute,pobj,of
of,prep,statute
limitations,pobj,of
.,punct,survive
"
",dep,"
"
All,det,obligations
obligations,nsubj,expire
of,prep,obligations
confidentiality,pobj,of
",",punct,confidentiality
limited,amod,use
use,conj,confidentiality
and,cc,use
nondisclosure,conj,use
hereunder,advmod,use
with,prep,obligations
respect,pobj,with
to,prep,respect
any,det,item
"
",dep,item
item,pobj,to
of,prep,item
Confidential,compound,Information
Information,pobj,of
shall,aux,expire
expire,ccomp,"
"
five,nummod,years
(,punct,years
5,nummod,years
),punct,years
years,npadvmod,expire
from,prep,years
the,det,date
date,pobj,from
of,prep,date
disclosure,pobj,of
of,prep,disclosure
such,amod,Information
"
",dep,Information
Confidential,compound,Information
Information,pobj,of
to,prep,disclosure
the,det,Recipient
Recipient,pobj,to
.,punct,expire
"

",dep,Return
11,meta,Return
.,punct,11
Return,ROOT,Return
of,prep,Return
Confidential,compound,Information
Information,pobj,of
.,punct,Return
Upon,prep,return
the,det,conclusion
conclusion,pobj,Upon
of,prep,conclusion
the,det,Purpose
Purpose,pobj,of
",",punct,Upon
or,cc,Upon
at,conj,Upon
any,det,time
earlier,amod,time
"
",dep,time
time,pobj,at
within,prep,time
fifteen,nummod,days
(,punct,15
15,nummod,days
),punct,days
days,pobj,within
of,prep,days
a,det,request
written,amod,request
request,pobj,of
from,prep,request
the,det,Discloser
Discloser,pobj,from
",",punct,return
the,det,Recipient
Recipient,nsubj,return
shall,aux,return
either,preconj,return
(,punct,a
a,meta,return
),punct,return
"
",dep,return
return,ROOT,return
to,prep,return
the,det,Discloser
Discloser,pobj,to
all,det,originals
originals,dobj,return
",",punct,originals
copies,conj,originals
",",punct,copies
and,cc,copies
summaries,conj,copies
of,prep,originals
the,det,Information
Confidential,compound,Information
Information,pobj,of
",",punct,originals
as,advmod,as
"
",dep,as
well,advmod,as
as,cc,originals
all,det,notes
notes,conj,originals
",",punct,notes
diagrams,conj,notes
",",punct,diagrams
analyses,conj,diagrams
",",punct,analyses
compilations,conj,analyses
",",punct,compilations
studies,conj,compilations
and,cc,studies
other,amod,materials
tangible,amod,materials
materials,conj,studies
",",punct,notes
in,prep,notes
"
",dep,in
whatever,pobj,in
media,pobj,in
",",punct,in
containing,acl,notes
or,cc,containing
derived,conj,containing
from,prep,derived
any,det,portion
portion,pobj,from
of,prep,portion
the,det,Information
Confidential,compound,Information
Information,pobj,of
",",punct,notes
or,cc,notes
(,punct,b
b,meta,at
),punct,b
at,conj,notes
"
",dep,at
the,det,request
request,pobj,at
of,prep,request
the,det,Discloser
Discloser,pobj,of
",",punct,at
destroy,ccomp,return
all,det,materials
such,amod,materials
materials,dobj,destroy
and,cc,destroy
provide,conj,destroy
written,amod,certification
certification,dobj,provide
