token,dep,head
arbitrary,conj,consistent
frame,pobj,within
of,prep,frame
refer-,punct,frame
"
",dep,frame
ence,appos,frame
which,nsubjpass,made
is,auxpass,made
made,relcl,frame
clear,oprd,made
by,agent,made
reference,pobj,by
to,prep,reference
the,det,text
text,pobj,to
and,cc,text
the,det,drawings
"
",dep,drawings
associated,amod,drawings
drawings,conj,text
describing,acl,drawings
the,det,component
component,dobj,describing
under,prep,component
dis-,pobj,under
"
",dep,under
cussion,pobj,under
.,punct,describe
Such,amod,terminology
terminology,nsubj,include
may,aux,include
include,ROOT,include
the,det,words
words,dobj,include
specifi-,nmod,words
"
",dep,words
cally,appos,words
mentioned,acl,words
above,advmod,mentioned
",",punct,words
derivatives,conj,words
thereof,advmod,derivatives
",",punct,derivatives
and,cc,derivatives
words,conj,derivatives
of,prep,words
"
",dep,import
similar,amod,import
import,pobj,of
.,punct,include
Similarly,advmod,imply
",",punct,imply
the,det,terms
terms,nsubj,"
"
“,punct,first
first,amod,terms
”,punct,first
",",punct,first
“,punct,second
second,conj,first
”,punct,second
and,cc,second
"
",dep,terms
other,amod,terms
such,amod,terms
numerical,amod,terms
terms,conj,second
referring,acl,terms
to,prep,referring
structures,pobj,to
do,aux,"
"
not,neg,"
"
"
",dep,imply
imply,ROOT,imply
a,det,sequence
sequence,dobj,imply
or,cc,sequence
order,conj,sequence
unless,mark,indicated
clearly,advmod,indicated
indicated,advcl,imply
by,agent,indicated
the,det,"
"
"
",dep,by
context,pobj,by
.,punct,imply
"

",dep,intended
[,dep,intended
0095,dep,intended
],dep,intended
When,advmod,introducing
introducing,advcl,intended
elements,dobj,introducing
or,cc,elements
features,conj,elements
of,prep,elements
the,det,disclosure
pres-,amod,disclosure
"
",dep,disclosure
ent,amod,disclosure
disclosure,pobj,of
and,cc,disclosure
the,det,embodiments
exemplary,amod,embodiments
embodiments,conj,disclosure
",",punct,intended
the,det,articles
articles,nsubjpass,intended
"
",dep,articles
“,punct,a
a,appos,articles
”,punct,a
",",punct,a
“,punct,an
an,conj,a
’’,punct,an
",",punct,an
“,punct,the
the,conj,an
”,punct,the
and,cc,the
“,punct,said
said,conj,the
”,punct,said
are,auxpass,intended
intended,ROOT,intended
to,aux,mean
mean,xcomp,intended
that,mark,are
there,expl,are
"
",dep,are
are,ccomp,mean
one,attr,are
or,cc,one
more,conj,one
of,prep,one
such,amod,elements
elements,pobj,of
or,cc,elements
features,conj,elements
.,punct,intended
The,det,terms
terms,nsubjpass,intended
"
",dep,terms
“,punct,comprising
comprising,appos,terms
”,punct,comprising
",",punct,comprising
“,punct,including
including,conj,comprising
”,punct,including
",",punct,including
and,cc,including
“,punct,having
having,conj,including
”,punct,including
are,auxpass,intended
intended,ROOT,intended
to,aux,be
be,xcomp,intended
"
",dep,be
inclusive,acomp,be
and,cc,be
mean,conj,be
that,mark,be
there,expl,be
may,aux,be
be,ccomp,mean
additional,amod,elements
elements,attr,be
or,cc,elements
"
",dep,features
features,conj,elements
other,amod,elements
than,prep,other
those,pobj,than
specifically,advmod,noted
noted,acl,those
.,punct,intended
It,nsubj,1s
1s,ROOT,1s
further,advmod,1s
to,aux,understood
be,auxpass,understood
"
",dep,understood
understood,xcomp,1s
that,mark,are
the,det,steps
method,compound,steps
steps,nsubj,are
",",punct,steps
processes,conj,steps
",",punct,processes
and,cc,processes
operations,conj,processes
"
",dep,steps
described,acl,steps
herein,advmod,described
are,ccomp,understood
not,neg,construed
to,aux,construed
be,auxpass,construed
construed,xcomp,are
as,prep,construed
necessarily,advmod,"
"
"
",dep,as
requiring,pcomp,as
their,poss,performance
performance,dobj,requiring
in,prep,performance
the,det,order
particular,amod,order
order,pobj,in
discussed,acl,order
"
",dep,performance
or,cc,performance
illustrated,conj,performance
",",punct,illustrated
unless,mark,identified
specifically,advmod,identified
identified,advcl,are
as,prep,identified
an,det,order
order,pobj,as
of,prep,order
"
",dep,of
performance,pobj,of
.,punct,1s
It,nsubj,is
is,ROOT,is
also,advmod,is
to,aux,understood
be,auxpass,understood
understood,xcomp,is
that,mark,employed
additional,amod,steps
or,cc,additional
"

",dep,additional
alternative,conj,additional
steps,nsubjpass,employed
may,aux,employed
be,auxpass,employed
employed,ccomp,understood
.,punct,is
"

",dep,stood
[,dep,"
"
0096,dep,"
"
],dep,"
"
References,nsubj,"
"
to,prep,References
“,punct,computer
a,det,computer
computer,pobj,to
”,punct,computer
and,cc,computer
“,punct,processor
a,det,processor
processor,conj,computer
”,punct,processor
or,cc,processor
"
",dep,microprocessor
“,punct,microprocessor
the,det,microprocessor
microprocessor,conj,processor
’,punct,microprocessor
and,cc,microprocessor
“,punct,processor
the,det,processor
processor,conj,microprocessor
",",punct,"
"
”,punct,"
"
can,aux,"
"
be,auxpass,"
"
under-,dep,"
"
"
",dep,"

"
stood,ROOT,stood
to,aux,include
include,xcomp,stood
one,nummod,microprocessors
or,cc,one
more,conj,one
microprocessors,dobj,include
that,nsubj,communicate
can,aux,communicate
"
",dep,communicate
communicate,relcl,microprocessors
in,prep,communicate
a,det,stand
stand,nmod,ment(s
-,punct,stand
alone,advmod,stand
and/or,cc,stand
a,det,"
"
distributed,amod,environ-
environ-,compound,"
"
"
",dep,stand
ment(s,pobj,in
),punct,ment(s
",",punct,communicate
and,cc,communicate
can,aux,configured
thus,advmod,configured
be,auxpass,configured
configured,conj,communicate
to,aux,communicate
communicate,xcomp,configured
via,prep,communicate
"
",dep,communications
wired,amod,communications
or,cc,wired
wireless,conj,wired
communications,pobj,via
with,prep,communications
other,amod,processors
processors,pobj,with
",",punct,communicate
"
",dep,communicate
where,advmod,operate
such,predet,processor
one,nummod,processor
or,cc,one
more,conj,one
processor,nsubjpass,configured
can,aux,configured
be,auxpass,configured
configured,relcl,microprocessors
to,aux,operate
"
",dep,operate
operate,xcomp,configured
on,prep,operate
one,nummod,devices
or,cc,one
more,conj,one
processor,npadvmod,controlled
-,punct,controlled
controlled,amod,devices
devices,pobj,on
that,nsubj,be
can,aux,be
"
",dep,be
be,relcl,devices
similar,amod,devices
or,cc,similar
different,conj,similar
devices,attr,be
.,punct,stood
Furthermore,advmod,include
",",punct,include
references,nsubj,include
to,prep,references
"
",dep,to
memory,pobj,to
",",punct,include
unless,mark,specified
otherwise,advmod,specified
specified,advcl,include
",",punct,include
can,aux,include
include,ROOT,include
one,nummod,elements
or,cc,one
more,conj,one
"
",dep,elements
processor,npadvmod,readable
-,punct,readable
readable,amod,elements
and,cc,readable
accessible,conj,readable
memory,compound,elements
elements,dobj,include
and/or,cc,elements
"
",dep,components
components,conj,elements
that,nsubj,be
can,aux,be
be,relcl,components
internal,acomp,be
to,prep,internal
the,det,device
processor,npadvmod,controlled
-,punct,controlled
controlled,amod,device
"
",dep,device
device,pobj,to
",",punct,internal
external,conj,internal
to,prep,external
the,det,device
processor,npadvmod,controlled
-,punct,controlled
controlled,amod,device
device,pobj,to
",",punct,external
and,cc,external
can,aux,accessed
"
",dep,accessed
be,auxpass,accessed
accessed,conj,external
via,prep,accessed
a,det,network
wired,amod,network
or,cc,wired
wireless,conj,wired
network,pobj,via
.,punct,include
"

",dep,intended
[,dep,intended
0097,dep,intended
],dep,intended
Itis,nsubjpass,intended
specifically,advmod,intended
intended,ROOT,intended
that,mark,limited
the,det,invention
present,amod,invention
invention,nsubjpass,limited
"
",dep,limited
not,neg,limited
be,auxpass,limited
limited,ccomp,intended
to,prep,limited
the,det,embodiments
embodiments,pobj,to
and,cc,embodiments
illustrations,conj,embodiments
con-,relcl,embodiments
"
",dep,embodiments
tained,acl,embodiments
herein,advmod,tained
and,cc,intended
the,det,claims
claims,nsubjpass,understood
should,aux,understood
be,auxpass,understood
understood,conj,intended
to,aux,include
include,xcomp,understood
"
",dep,forms
modihed,amod,forms
forms,dobj,include
of,prep,forms
those,det,embodiments
embodiments,pobj,of
including,prep,forms
portions,pobj,including
of,prep,portions
"
",dep,of
the,det,embodiments
embodiments,pobj,of
and,cc,portions
combinations,conj,portions
of,prep,combinations
elements,pobj,of
of,prep,elements
different,amod,"
"
"
",dep,of
embodiments,pobj,of
as,mark,come
come,advcl,forms
within,prep,come
the,det,scope
scope,pobj,within
of,prep,scope
the,det,"
"
following,amod,"
"
"
",dep,of
claims,pobj,of
.,punct,understood
All,nsubjpass,incorporated
of,prep,All
the,det,publications
publications,pobj,of
described,acl,publications
herein,advmod,described
",",punct,All
including,prep,All
"
",dep,including
patents,pobj,including
and,cc,patents
non,amod,publications
-,amod,publications
patent,amod,publications
publications,conj,patents
",",punct,All
are,auxpass,incorporated
hereby,advmod,incorporated
incorporated,ROOT,incorporated
"
",dep,incorporated
herein,advmod,incorporated
by,prep,incorporated
reference,pobj,by
in,prep,incorporated
their,poss,entireties
entireties,pobj,in
.,punct,incorporated
"

",dep,wish
[,dep,wish
0098,dep,wish
],dep,wish
To,aux,aid
aid,advcl,wish
the,det,Office
Patent,compound,Office
Office,dobj,aid
and,cc,Office
any,det,readers
readers,conj,Office
of,prep,readers
any,det,"
"
"
",dep,of
patent,pobj,of
issued,acl,patent
on,prep,issued
this,det,application
application,pobj,on
in,prep,aid
interpreting,pcomp,in
the,det,claims
claims,dobj,interpreting
"
",dep,claims
appended,acl,claims
hereto,advmod,appended
",",punct,wish
applicants,nsubj,wish
wish,nsubjpass,used
to,aux,note
note,xcomp,wish
that,mark,intend
they,nsubj,intend
do,aux,intend
not,neg,"
"
"
",dep,intend
intend,ccomp,note
any,nsubj,invoke
of,prep,any
the,det,claims
appended,amod,claims
claims,pobj,of
or,cc,claims
claim,compound,elements
elements,conj,claims
to,aux,invoke
"
",dep,invoke
invoke,ccomp,intend
35,nummod,U.S.C.
U.S.C.,dobj,invoke
112,nummod,U.S.C.
),punct,invoke
unless,mark,means
the,det,words
words,nsubj,means
“,punct,means
means,advcl,intend
for,prep,means
”,punct,means
or,cc,means
"
",dep,step
“,punct,step
step,conj,means
for,prep,step
’,punct,step
are,auxpass,used
explicitly,advmod,used
used,ROOT,used
in,prep,used
the,det,claim
particular,amod,claim
claim,pobj,in
.,punct,used
"

",dep,"

"
What,dobj,claim
we,nsubj,claim
claim,csubj,1s
1s,meta,apparatus
:,punct,1s
"
",dep,apparatus
1,meta,.
.,meta,apparatus
An,det,apparatus
apparatus,dobj,"

"
for,prep,apparatus
evaluating,pcomp,for
candidates,dobj,evaluating
for,prep,candidates
a,det,target
target,pobj,for
"
",dep,position
position,npadvmod,apparatus
comprising,acl,apparatus
:,punct,comprising
"
",dep,module
an,det,module
evaluation,compound,module
module,dobj,comprising
providing,acl,module
:,punct,providing
"
",dep,providing
an,det,input
input,dobj,providing
for,prep,input
receiving,pcomp,for
interview,compound,data
data,dobj,receiving
from,prep,receiving
a,det,"
"
given,amod,"
"
can-,punct,"
"
"
",dep,didate
didate,pobj,from
;,punct,providing
"

",dep,apparatus
a,det,set
set,appos,apparatus
of,prep,set
analysis,compound,engines
engines,pobj,of
analyzing,acl,engines
the,det,input
input,dobj,analyzing
to,aux,provide
provide,advcl,analyzing
"
",dep,scores
output,compound,scores
scores,dobj,provide
for,prep,scores
a,det,set
set,pobj,for
of,prep,set
competencies,pobj,of
and,cc,competencies
personality,compound,traits
"
",dep,traits
traits,conj,competencies
based,acl,competencies
on,prep,based
the,det,input
input,pobj,on
;,punct,set
"

",dep,set
Oct.,npadvmod,set
12,nummod,Oct.
",",punct,Oct.
2023,nummod,Oct.
"

",dep,set
a,det,database
database,appos,set
of,prep,database
benchmark,compound,scores
scores,pobj,of
for,prep,scores
competencies,pobj,for
and,cc,competencies
"
",dep,traits
personality,compound,traits
traits,conj,competencies
each,appos,scores
linked,acl,scores
to,prep,linked
a,det,different
different,pobj,to
of,prep,different
multiple,amod,positions
"
",dep,positions
target,compound,positions
positions,pobj,of
;,punct,database
"

",dep,input
an,det,input
input,conj,apparatus
for,prep,input
selecting,pcomp,for
",",punct,selecting
by,prep,selecting
an,det,evaluator
evaluator,pobj,by
",",punct,selecting
an,det,"
"
evaluator,compound,target
target,compound,"
"
"
",dep,position
position,dobj,selecting
among,prep,selecting
the,det,position
multiple,amod,position
target,compound,position
position,pobj,among
;,punct,input
and,cc,input
"

",dep,generator
an,det,generator
output,compound,report
report,compound,generator
generator,conj,input
providing,acl,generator
an,det,report
output,compound,report
report,dobj,providing
to,prep,providing
"
",dep,to
the,det,evaluator
evaluator,pobj,to
matching,acl,evaluator
the,det,scores
output,compound,scores
scores,dobj,matching
for,prep,scores
the,det,set
set,pobj,for
of,prep,set
"
",dep,competencies
competencies,pobj,of
and,cc,competencies
personality,compound,traits
traits,conj,competencies
to,prep,matching
the,det,scores
benchmark,compound,scores
"
",dep,scores
scores,pobj,to
for,prep,scores
corresponding,amod,competencies
competencies,pobj,for
and,cc,competencies
personality,compound,traits
"
",dep,traits
traits,conj,competencies
of,prep,competencies
the,det,position
evaluator,compound,position
target,compound,position
position,pobj,of
.,punct,input
"

",dep,"

"
2,punct,"

"
.,punct,2
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
1,nummod,claim
wherein,advmod,selected
the,det,"
"
evaluator,compound,"
"
target,compound,"
"
"
",dep,selected
position,nsubjpass,selected
is,auxpass,selected
selected,relcl,apparatus
from,prep,selected
the,det,group
group,pobj,from
consisting,acl,group
of,prep,consisting
an,det,opportunity
employ-,punct,"
"
"
",dep,ment
ment,compound,opportunity
opportunity,pobj,of
and,cc,opportunity
an,det,program
educational,amod,program
program,conj,opportunity
.,punct,apparatus
"

",dep,"

"
3,punct,"

"
.,punct,3
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
1,nummod,claim
wherein,advmod,derived
the,det,scores
benchmark,compound,scores
scores,nsubjpass,derived
"
",dep,derived
are,auxpass,derived
empirically,advmod,derived
derived,relcl,apparatus
from,prep,derived
output,compound,scores
scores,pobj,from
of,prep,scores
other,amod,"
"
candi-,compound,"
"
"
",dep,dates
dates,pobj,of
related,acl,dates
to,prep,related
a,det,position
target,compound,position
position,pobj,to
matching,acl,position
the,det,position
evaluator,nmod,position
"
",dep,position
target,compound,position
position,dobj,matching
.,punct,apparatus
"

",dep,"

"
4,punct,"

"
.,punct,4
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
2,nummod,claim
wherein,advmod,derived
the,det,scores
benchmark,compound,scores
scores,nsubjpass,derived
"
",dep,derived
are,auxpass,derived
empirically,advmod,derived
derived,relcl,apparatus
from,prep,derived
output,compound,scores
scores,pobj,from
limited,acl,scores
to,prep,limited
other,amod,candidates
"
",dep,candidates
candidates,pobj,to
to,dep,offered
whom,dep,offered
the,det,position
target,compound,position
position,nsubjpass,offered
is,auxpass,offered
offered,relcl,candidates
based,prep,offered
on,prep,based
"
",dep,derived
the,det,scores
output,compound,scores
scores,dobj,derived
.,punct,apparatus
"

",dep,"

"
5S.,punct,"

"
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
1,nummod,claim
wherein,advmod,"
"
the,det,data
interview,compound,data
data,nsubj,"
"
"
",dep,apparatus
includes,acl,apparatus
responses,dobj,includes
to,prep,responses
a,det,set
predetermined,amod,set
set,pobj,to
of,prep,set
interview,compound,"
"
"
",dep,of
questions,pobj,of
",",punct,includes
and,cc,includes
wherein,advmod,use
the,det,scores
benchmark,compound,scores
scores,nsubj,use
for,prep,scores
competen-,compound,"
"
"
",dep,for
cies,appos,"
"
and,cc,cies
personality,compound,traits
traits,conj,cies
linked,acl,"
"
to,prep,linked
particular,amod,target
target,compound,posi-
posi-,pobj,to
"
",dep,tions
tions,pobj,to
use,conj,includes
a,det,set
same,amod,set
predetermined,amod,set
set,dobj,use
of,prep,set
interview,compound,questions
questions,pobj,of
"
",dep,set
and,cc,set
the,det,set
same,amod,set
set,conj,set
of,prep,set
analysis,compound,engines
engines,pobj,of
.,punct,apparatus
"

",dep,"

"
6,punct,"

"
.,punct,6
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
1,nummod,claim
wherein,advmod,displays
the,det,report
output,compound,report
report,nsubj,"
"
"
",dep,displays
displays,relcl,apparatus
a,det,representation
quantitative,amod,representation
representation,dobj,displays
of,prep,representation
the,det,scores
output,compound,scores
scores,pobj,of
"
",dep,displays
erouped,dep,displays
with,prep,erouped
a,det,representation
quantitative,amod,representation
representation,pobj,with
of,prep,representation
the,det,scores
benchmark,amod,"
"
"
",dep,scores
scores,pobj,of
.,punct,apparatus
"

",dep,"

"
7,punct,"

"
.,punct,7
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
1,nummod,claim
wherein,advmod,provides
the,det,input
input,nsubj,provides
for,prep,input
selecting,pcomp,for
",",punct,selecting
"
",dep,selecting
the,det,position
evaluator,compound,position
target,compound,position
position,dobj,selecting
provides,relcl,apparatus
target,compound,position
position,dobj,provides
catego-,compound,"
"
"
",dep,provides
ries,dobj,provides
and,cc,ries
target,compound,position
position,compound,subcategories
subcategories,conj,ries
arranged,acl,subcategories
within,prep,arranged
the,det,categories
"
",dep,categories
target,compound,position
position,compound,categories
categories,pobj,within
.,punct,apparatus
"

",dep,"

"
8,punct,"

"
.,punct,8
The,det,apparatus
apparatus,nsubj,including
of,prep,apparatus
claim,pobj,of
1,nummod,claim
further,advmod,including
including,ROOT,including
:,punct,including
"

",dep,module
a,det,module
training,compound,module
module,pobj,including
providing,acl,module
:,punct,providing
"

",dep,input
an,det,input
input,dobj,providing
for,prep,input
selecting,pcomp,for
",",punct,selecting
by,prep,selecting
a,det,candidate
practicing,amod,candidate
candidate,pobj,by
different,amod,candidate
"
",dep,different
from,prep,different
the,det,evaluator
evaluator,pobj,from
",",punct,selecting
a,det,position
practice,compound,position
target,compound,position
position,dobj,selecting
among,prep,position
a,det,plurality
"
",dep,plurality
plurality,pobj,among
of,prep,plurality
target,compound,positions
positions,pobj,of
;,punct,input
"

",dep,engine
an,det,engine
examination,compound,engine
engine,punct,including
presenting,acl,engine
a,det,set
set,dobj,presenting
of,prep,set
practice,nmod,questions
inter-,amod,questions
"
",dep,questions
view,amod,questions
questions,pobj,of
to,prep,presenting
the,det,candidate
practicing,amod,candidate
candidate,pobj,to
and,cc,presenting
applying,conj,presenting
"
",dep,applying
answers,dobj,applying
to,prep,applying
the,det,questions
practice,compound,interview
interview,compound,questions
questions,pobj,to
from,prep,questions
the,det,candidate
"
",dep,candidate
practicing,amod,candidate
candidate,pobj,from
to,prep,applying
a,det,set
set,pobj,to
of,prep,set
analysis,compound,engines
engines,pobj,of
to,aux,"
"
"
",dep,presenting
provide,dep,presenting
test,compound,output
output,compound,scores
scores,dobj,provide
for,prep,scores
a,det,set
set,pobj,for
of,prep,set
competencies,pobj,of
and,cc,competencies
"
",dep,traits
personality,compound,traits
traits,conj,competencies
based,acl,set
on,prep,based
the,det,answers
answers,pobj,on
;,punct,presenting
"

",dep,presenting
an,det,generator
output,compound,report
report,compound,generator
generator,dobj,presenting
providing,acl,generator
an,det,report
output,compound,report
report,dobj,providing
to,prep,providing
"
",dep,to
the,det,candidate
practicing,amod,candidate
candidate,pobj,to
displaying,acl,candidate
the,det,scores
test,compound,output
output,compound,scores
"
",dep,scores
scores,dobj,displaying
and,cc,scores
guidance,compound,information
information,conj,scores
for,prep,displaying
evaluating,pcomp,for
the,det,scores
test,compound,scores
"
",dep,scores
output,compound,scores
scores,dobj,evaluating
;,punct,presenting
and,cc,presenting
"

",dep,including
further,advmod,including
including,conj,including
an,det,input
input,dobj,including
for,prep,input
receiving,pcomp,for
contact,dobj,receiving
informa-,dobj,receiving
"
",dep,receiving
tion,dobj,receiving
for,mark,providing
the,det,candidate
practicing,amod,candidate
candidate,nsubj,providing
providing,dep,receiving
permission,dobj,providing
"
",dep,including
by,prep,including
the,det,candidate
practicing,amod,candidate
candidate,pobj,by
for,mark,contact
an,det,evaluator
evaluator,nsubj,contact
to,aux,contact
contact,advcl,including
"
",dep,contact
that,det,candidate
practicing,amod,candidate
candidate,dobj,contact
with,prep,contact
respect,pobj,with
to,prep,respect
job,compound,opportu-
opportu-,compound,"
"
"
",dep,nities
nities,pobj,to
and,cc,contact
to,aux,receive
receive,conj,contact
the,det,scores
test,compound,output
output,compound,scores
scores,dobj,receive
.,punct,including
"

",dep,apparatus
9,nummod,"

"
",",punct,apparatus
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,"
"
the,det,input
input,nsubj,"
"
for,prep,input
selecting,pcomp,for
",",punct,selecting
"
",dep,apparatus
the,det,position
practice,compound,position
target,compound,position
position,appos,apparatus
provides,advcl,apparatus
target,compound,position
position,compound,"
"
catego-,compound,"
"
"
",dep,ries
ries,dobj,provides
and,cc,ries
target,compound,position
position,compound,subcategories
subcategories,conj,ries
arranged,acl,subcategories
within,prep,arranged
the,det,categories
"
",dep,categories
target,compound,position
position,compound,categories
categories,pobj,within
.,punct,apparatus
"

",dep,"

"
10,punct,"

"
.,punct,10
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,reveal
the,det,information
guidance,compound,information
"
",dep,information
information,nsubj,1s
for,prep,information
competencies,pobj,for
and,cc,competencies
personality,compound,traits
traits,conj,competencies
of,prep,competencies
the,det,position
"
",dep,position
practice,compound,position
target,compound,position
position,pobj,of
1s,auxpass,based
based,relcl,apparatus
on,prep,based
but,cc,based
does,aux,reveal
not,neg,reveal
reveal,conj,based
the,det,scores
"
",dep,scores
benchmark,compound,scores
scores,dobj,reveal
.,punct,apparatus
"


",dep,"


"
#,punct,"


"
#,ROOT,#
20230325777_page_13,ROOT,20230325777_page_13
"
",dep,"
"
US,appos,"
"
2023/0325777,nummod,US
Al,ROOT,Al
"

",dep,Al
11,ROOT,11
.,punct,11
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,based
the,det,"
"
guidance,compound,"
"
infor-,nmod,guidance
"
",dep,based
mation,nsubjpass,based
is,auxpass,based
based,relcl,apparatus
on,prep,based
test,compound,output
output,compound,scores
scores,pobj,on
of,prep,scores
other,amod,users
users,pobj,of
of,prep,users
the,det,module
"
",dep,module
training,compound,module
module,pobj,of
linked,acl,users
to,prep,linked
a,det,position
related,amod,position
practice,compound,target
target,compound,position
position,pobj,to
.,punct,apparatus
"

",dep,"

"
12,nummod,"

"
.,punct,12
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,"
"
the,det,report
output,compound,report
report,nsubj,"
"
"
",dep,apparatus
eroups,acl,apparatus
the,det,scores
test,compound,output
output,compound,scores
scores,dobj,eroups
according,prep,eroups
to,prep,according
a,det,importance
predetermined,amod,importance
"
",dep,importance
importance,pobj,to
of,prep,importance
a,det,score
score,pobj,of
of,prep,score
the,det,scores
test,compound,output
output,compound,scores
scores,pobj,of
to,prep,eroups
a,det,selection
selection,pobj,to
"
",dep,selection
of,prep,selection
candidates,pobj,of
for,prep,candidates
the,det,position
practice,compound,target
target,compound,position
position,pobj,for
.,punct,apparatus
"

",dep,"

"
13,punct,"

"
.,punct,13
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,provides
the,det,report
output,compound,report
report,nsubj,provides
"
",dep,provides
further,advmod,provides
provides,relcl,apparatus
interviewing,compound,tips
tips,dobj,provides
indicating,acl,tips
answer,nmod,gies
strate-,compound,gies
"
",dep,gies
gies,dobj,indicating
for,prep,gies
practice,compound,interview
interview,compound,questions
questions,pobj,for
with,prep,gies
respect,pobj,with
to,prep,respect
particu-,amod,lar
"
",dep,lar
lar,amod,scores
test,compound,output
output,compound,scores
scores,pobj,to
according,prep,scores
to,prep,according
a,det,comparison
comparison,pobj,to
between,prep,comparison
the,det,score
"
",dep,score
particular,amod,score
test,compound,output
output,compound,score
score,pobj,between
and,cc,score
the,det,score
corresponding,amod,score
bench-,compound,mark
"
",dep,mark
mark,compound,score
score,conj,score
.,punct,apparatus
"

",dep,"

"
14,punct,"

"
.,punct,14
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,"
"
interview,compound,data
data,nsubj,"
"
"
",dep,apparatus
includes,acl,apparatus
responses,dobj,includes
to,prep,responses
a,det,set
predetermined,amod,set
set,pobj,to
of,prep,set
interview,compound,"
"
"
",dep,questions
questions,pobj,of
that,nsubj,provide
also,advmod,provide
provide,relcl,questions
the,det,questions
practice,compound,interview
interview,compound,questions
questions,dobj,provide
.,punct,apparatus
"

",dep,"

"
15,punct,"

"
.,punct,15
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,are
the,det,engines
analysis,compound,engines
engines,nsubj,are
"
",dep,engines
of,prep,engines
the,det,module
training,compound,module
module,pobj,of
are,relcl,apparatus
a,det,same
same,attr,are
as,prep,same
the,det,set
set,pobj,as
of,prep,set
analysis,compound,engines
"
",dep,engines
engines,pobj,of
of,prep,engines
the,det,module
evaluation,compound,module
module,pobj,of
.,punct,apparatus
"

",dep,"

"
16,punct,"

"
.,punct,16
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,includes
the,det,module
evaluation,compound,"
"
"
",dep,module
module,nsubj,includes
further,advmod,includes
includes,relcl,apparatus
an,det,input
input,dobj,includes
for,prep,input
receiving,pcomp,for
the,det,answers
answers,dobj,receiving
"
",dep,answers
to,prep,answers
the,det,questions
practice,compound,interview
interview,compound,questions
questions,pobj,to
and,cc,questions
the,det,"
"
practice,compound,target
target,compound,"
"
"
",dep,questions
position,appos,questions
from,prep,receiving
the,det,module
training,compound,module
module,pobj,from
to,aux,update
update,advcl,receiving
the,det,database
database,dobj,update
of,prep,database
"
",dep,of
benchmark,compound,scores
scores,pobj,of
.,punct,apparatus
"

",dep,"

"
17,punct,"

"
.,punct,17
The,det,apparatus
apparatus,ROOT,apparatus
of,prep,apparatus
claim,pobj,of
8,nummod,claim
wherein,advmod,includes
the,det,module
evaluation,compound,"
"
"
",dep,module
module,nsubj,includes
further,advmod,includes
includes,relcl,apparatus
an,det,input
input,dobj,includes
for,prep,input
receiving,pcomp,for
post,amod,data
-,amod,data
inter-,amod,data
"
",dep,data
view,amod,data
outcome,compound,data
data,dobj,receiving
related,acl,data
to,prep,related
the,det,answers
answers,pobj,to
to,prep,answers
the,det,questions
practice,compound,interview
"
",dep,interview
interview,compound,questions
questions,pobj,to
by,prep,questions
the,det,candidate
practice,compound,candidate
candidate,pobj,by
to,aux,update
update,advcl,receiving
the,det,"
"
"
",dep,update
database,dobj,update
of,prep,database
benchmark,compound,scores
scores,pobj,of
.,punct,apparatus
"

",dep,"

"
*,ROOT,*
*,punct,*
*,punct,*
*,punct,*
*,punct,*
"

",dep,*
Oct.,npadvmod,*
12,nummod,Oct.
",",punct,Oct.
2023,nummod,Oct.
"


",dep,*
